Projeto;;Ano;;Tipo;;Autor;;Ementa;;Situação
;;;;;;;;;;
372;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a João Batista da Costa Gomes, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
371;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Vander Luciano Corrêa, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
370;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Vander Luciano Corrêa, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
369;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Umberto Novelino, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
368;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Jésus Cipriano, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
367;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Antônio Wilson, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
366;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Claudiney Oliveira de Mello, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
365;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Wellington Rodrigues Lima, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
364;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos à Transporte e Comércio Irmãos Mendes;;Aprovado
;;;;;;;;;;
363;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos à Fritas Lanches;;Aprovado
;;;;;;;;;;
362;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a De Falco Relojoaria;;Aprovado
;;;;;;;;;;
361;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Gilda Bruno;;Aprovado
;;;;;;;;;;
360;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Salão Renata Espaço da beleza;;Aprovado
;;;;;;;;;;
359;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Pastor Fernando Elio da Silva Venâncio;;Aprovado
;;;;;;;;;;
358;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Centro de Formação de Condutores Exata;;Aprovado
;;;;;;;;;;
357;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Sonea Maria Franco;;Aprovado
;;;;;;;;;;
356;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Mário Terror;;Aprovado
;;;;;;;;;;
355;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Odonto Rad Radiografias Dentárias;;Aprovado
;;;;;;;;;;
354;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Ladeira Despachante;;Aprovado
;;;;;;;;;;
353;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Marcelo do Carmo Brugiolo, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
352;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Fábio Tavares da Silva, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
351;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Tarcisio de Oliveira, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
350;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Gisele Silva Lopes Leite, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
349;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Zenilton Pereira, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
348;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Anderson Honorato Ferreira, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
347;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Gisele Pereira Teixeira, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
346;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Marco Aurélio Miguel Silva, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
345;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Carlos Alberto de Souza da Costa, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
344;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Maciel Isacc da Silva Camarinho, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
343;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a José Maurício da Silva Mendes, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
342;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Rosemary Aparecida Justino Mendes, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
341;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Scylla Farinazzo Giovannetti Saturno, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
340;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Maria Aparecida Neles Lobo, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
339;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Marizete da Glória Fonseca, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
338;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Flávio Barbosa Caetano, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições.;;Aprovado
;;;;;;;;;;
337;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a Márcio Sebastião Sipriano, como forma de reconhecer e exaltar sua dedicação no Departamento Municipal de Limpeza Urbana (Demlurb), sempre se destacando por seu comprometimento com o serviço público e pelo bom cumprimento de suas atribuições;;Aprovado
;;;;;;;;;;
336;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos ao professor RICARDO SPINELLI PINTO, como forma de reconhecer e exaltar sua dedicação há 15 anos no Projeto Direito Itinerante, do Núcleo de Práticas (Nupra) das Faculdades Integradas Vianna Júnior;;Aprovado
;;;;;;;;;;
335;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos para Unicred Juiz de Fora;;Aprovado
;;;;;;;;;;
334;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos à Recepute Comércio de Recicláveis;;Aprovado
;;;;;;;;;;
333;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos à Arara Azul Piscinas;;Aprovado
;;;;;;;;;;
332;   ;2018;;Moção;;Pardal;;Moção de Aplauso - Associação Juizforana de Aeromodelismo;;Aprovado
;;;;;;;;;;
331;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Auto Socorrro Itajuru;;Aprovado
;;;;;;;;;;
330;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Padaria Vigor;;Aprovado
;;;;;;;;;;
329;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Padaria Milk Pão;;Aprovado
;;;;;;;;;;
328;   ;2018;;Moção;;Delegada Sheila;;Aplausos pata Thema Veículos;;Aprovado
;;;;;;;;;;
327;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Imperial Toyota;;Aprovado
;;;;;;;;;;
326;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Verona Segurança;;Aprovado
;;;;;;;;;;
325;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Meias Luxor;;Aprovado
;;;;;;;;;;
324;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a loja Carmen Steffens Mister Shoppping;;Aprovado
;;;;;;;;;;
323;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Transur Transporte Rodoviário;;Aprovado
;;;;;;;;;;
322;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o SHRBSJF;;Aprovado
;;;;;;;;;;
321;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Servir refeições coletivas;;Aprovado
;;;;;;;;;;
320;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Hiperroll Embalagens;;Aprovado
;;;;;;;;;;
319;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Embala Delivery;;Aprovado
;;;;;;;;;;
318;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Dinâmica Serviços;;Aprovado
;;;;;;;;;;
317;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Clínica Mansur;;Aprovado
;;;;;;;;;;
316;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Barraca da Preta;;Aprovado
;;;;;;;;;;
315;   ;2018;;Moção;;Sargento Mello Casal, Dr. Adriano Miranda, Rodrigo Mattos;;Moção de Aplausos aos Militares do Posto Policial e ao Presidente do Conselho de Saúde do Bairro Linhares.;;Aprovado
;;;;;;;;;;
314;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de Aplausos à Pastelaria do Edinho;;Aprovado
;;;;;;;;;;
313;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de Aplauso para Dubom Mix Comercial;;Aprovado
;;;;;;;;;;
312;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos ao sr. Luiz Carlos Barbosa (Pardal);;Aprovado
;;;;;;;;;;
311;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de Aplausos à Japa Hall Sushi Bar;;Aprovado
;;;;;;;;;;
310;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos à Med Mais Consultas;;Aprovado
;;;;;;;;;;
309;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos ao Centro de Beleza e Estética Perfil;;Aprovado
;;;;;;;;;;
308;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplauso à Benfica Ferragens;;Aprovado
;;;;;;;;;;
307;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos a Bianco Ville Jeans;;Aprovado
;;;;;;;;;;
306;   ;2018;;Moção;;Dr. Adriano Miranda;;Moçao de aplausos ao Supermercado Pais e Filhos;;Aprovado
;;;;;;;;;;
305;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Academia X-Fit;;Aprovado
;;;;;;;;;;
304;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Academia Dynamo;;Aprovado
;;;;;;;;;;
303;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Restaurante O Cachorrão;;Aprovado
;;;;;;;;;;
302;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Bar do Zé Nei;;Aprovado
;;;;;;;;;;
301;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Bar Dias;;Aprovado
;;;;;;;;;;
300;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Bar e Restaurante do Futrica;;Aprovado
;;;;;;;;;;
299;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de Aplauso ao Tenente Júlio César de Almeida;;Aprovado
;;;;;;;;;;
298;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de Aplausos ao Bar e Restaurante Príncipe;;Aprovado
;;;;;;;;;;
297;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de Aplausos ao Bar e Restaurante Rei;;Aprovado
;;;;;;;;;;
296;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos para o Bar e Restaurante Rainha;;Aprovado
;;;;;;;;;;
295;   ;2018;;Moção;;Pardal, Dr. Adriano Miranda, Ana Rossignoli, André Mariano, Dr. Antônio Aguiar, Cido Reis, Sargento Mello Casal, Charlles Evangelista, Vagner de Oliveira, Dr. Fiorilo, Zé Márcio, João Coteca, Kennedy Ribeiro, Júlio Obama Jr., Marlon Siqueira, Betão, Rodrigo Mattos, Delegada Sheila, Wanderson Castelar;;Moção de Aplauso - Grupo Rezato;;Aprovado
;;;;;;;;;;
294;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a CLYMENA CYRINO MOUTINHO, como forma de reconhecer e exaltar sua atuação na Sociedade de Amparo à Criança Pobre, participando desde sua fundação;;Aprovado
;;;;;;;;;;
293;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de Aplausos à Professora Eliana Lúcia Ferreira;;Aprovado
;;;;;;;;;;
292;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Centro de Formação de Condutores SAEP;;Aprovado
;;;;;;;;;;
291;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Bar do Totonho;;Aprovado
;;;;;;;;;;
290;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Khadine Malhas Skunk;;Aprovado
;;;;;;;;;;
289;   ;2018;;Moção;;Sargento Mello Casal;;Moção de Repúdio, Câmara dos Deputados pela aprovação pela comissão especial, ao Projeto de Lei 6299-A/2002.;;Aprovado
;;;;;;;;;;
288;   ;2018;;Moção;;Charlles Evangelista, Delegada Sheila;;Moção de Aplausos;;Aprovado
;;;;;;;;;;
287;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos, Guiar Mecânica, Elétrica e Ar Condicionado;;Aprovado
;;;;;;;;;;
286;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Capotaria Martins;;Aprovado
;;;;;;;;;;
285;   ;2018;;Moção;;Delegada Sheila, Charlles Evangelista;;Aplausos para Os Policiais Civis;;Aprovado
;;;;;;;;;;
284;   ;2018;;Moção;;Delegada Sheila;;Aplausos para Estojos Baldi;;Aprovado
;;;;;;;;;;
283;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de Aplausos a Rodrigo da Silva Reis;;Aprovado
;;;;;;;;;;
282;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos, a loja Garage Acessórios;;Aprovado
;;;;;;;;;;
281;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos, ao Sau-Car,;;Aprovado
;;;;;;;;;;
280;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Salão Jozimar Hair Design;;Aprovado
;;;;;;;;;;
279;   ;2018;;Moção;;Delegada Sheila;;Aplausos para o Salão Jael Pifano e Equipe;;Aprovado
;;;;;;;;;;
278;   ;2018;;Moção;;Delegada Sheila;;Aplausos para a Cabana do Celinho;;Aprovado
;;;;;;;;;;
277;   ;2018;;Moção;;Delegada Sheila;;Moção de Aplausos - Bar e Restaurante Empório do Sabor;;Aprovado
;;;;;;;;;;
276;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a JÉSUS VIEIRA JÚNIOR, e, desta forma, exaltar a sua importante participação no projeto Missão Continental, como missionário da Arquidiocese de Juiz de Fora, na cidade de Porto Príncipe, capital do Haiti;;Aprovado
;;;;;;;;;;
275;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a ROSANA SANGUIM VIEIRA, e, desta forma, exaltar a sua importante participação no projeto Missão Continental, como missionária da Arquidiocese de Juiz de Fora, na cidade de Porto Príncipe, capital do Haiti;;Aprovado
;;;;;;;;;;
274;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos a JOSÉ GABRIEL TIMÓTEO TOSTES, e, desta forma, exaltar a sua importante participação no projeto Missão Continental, como missionário da Arquidiocese de Juiz de Fora, na cidade de Porto Príncipe, capital do Haiti;;Aprovado
;;;;;;;;;;
273;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos à MAGDA VENUS CONDÉ, e, desta forma, exaltar a sua importante participação no projeto Missão Continental, como missionário da Arquidiocese de Juiz de Fora, na cidade de Porto Príncipe, capital do Haiti;;Aprovado
;;;;;;;;;;
272;   ;2018;;Moção;;Marlon Siqueira;;Moção de Aplausos ao PADRE PIERRE MAURÍCIO DE ALMEIDA CANTARINO, e, desta forma, exaltar a sua importante participação no projeto Missão Continental, como missionário da Arquidiocese de Juiz de Fora;;Aprovado
;;;;;;;;;;
271;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Go Cars e Premier;;Aprovado
;;;;;;;;;;
270;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Padaria Nova Era;;Aprovado
;;;;;;;;;;
269;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Maicon Sulivan;;Aprovado
;;;;;;;;;;
268;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Qualitech Engenharia;;Aprovado
;;;;;;;;;;
267;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Bar e Restaurante Cerâmica;;Aprovado
;;;;;;;;;;
266;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Bar e Restaurante Karimã;;Aprovado
;;;;;;;;;;
265;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Restaurante Estação;;Aprovado
;;;;;;;;;;
264;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Mercearia Da Ana;;Aprovado
;;;;;;;;;;
263;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Restaurante Da Bia;;Aprovado
;;;;;;;;;;
262;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Baterias Manchester;;Aprovado
;;;;;;;;;;
261;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Salão Beleza Vip;;Aprovado
;;;;;;;;;;
260;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Elo Letreiros;;Aprovado
;;;;;;;;;;
259;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Mercearia e Lanchonete Do Tio Du;;Aprovado
;;;;;;;;;;
258;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Gastro Burger;;Aprovado
;;;;;;;;;;
257;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Show Carros;;Aprovado
;;;;;;;;;;
256;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Arena Kat;;Aprovado
;;;;;;;;;;
255;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Speed Race;;Aprovado
;;;;;;;;;;
254;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Padaria Progresso;;Aprovado
;;;;;;;;;;
253;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Auto Escola Universidade Do Transito;;Aprovado
;;;;;;;;;;
252;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Belline Bicicletas,;;Aprovado
;;;;;;;;;;
251;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Correa Cicle;;Aprovado
;;;;;;;;;;
250;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - KTM Bikes;;Aprovado
;;;;;;;;;;
249;   ;2018;;Moção;;Charlles Evangelista;; Moção de Aplausos - loja Bagal Bikes;;Aprovado
;;;;;;;;;;
248;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos, a Oficina Eletro Car;;Aprovado
;;;;;;;;;;
247;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos, a Barbearia Cavallera;;Aprovado
;;;;;;;;;;
246;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Oficina ZW;;Aprovado
;;;;;;;;;;
245;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Dukas Lanches;;Aprovado
;;;;;;;;;;
244;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos, a Loja L&R Performance;;Aprovado
;;;;;;;;;;
243;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - oficina RT Racing;;Aprovado
;;;;;;;;;;
242;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Loja End Company;;Aprovado
;;;;;;;;;;
241;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Bar Da Tia Vina;;Aprovado
;;;;;;;;;;
240;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos, ao Bar Do Jajá;;Aprovado
;;;;;;;;;;
239;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Bar Do Beto;;Aprovado
;;;;;;;;;;
238;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos -  Hambúrguer Da Sisi;;Aprovado
;;;;;;;;;;
237;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos, ao  Tratamento de Beleza Automotiva (TBA);;Aprovado
;;;;;;;;;;
236;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Leonardo Costa Pereira;;Aprovado
;;;;;;;;;;
235;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Bar Do Luiz;;Aprovado
;;;;;;;;;;
234;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Rapidão Gloria;;Aprovado
;;;;;;;;;;
233;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Bar Do Ceará;;Aprovado
;;;;;;;;;;
232;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Bar Do Mauricio;;Aprovado
;;;;;;;;;;
231;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Bar da Carminha;;Aprovado
;;;;;;;;;;
230;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos, a loja Líder Cell Celulares;;Aprovado
;;;;;;;;;;
229;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Dr. Luís Antônio;;Aprovado
;;;;;;;;;;
228;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Rafael BOTTI;;Aprovado
;;;;;;;;;;
227;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Centro de Futebol Zico;;Aprovado
;;;;;;;;;;
226;   ;2018;;Moção;;Dr. Fiorilo, Dr. Adriano Miranda, Ana Rossignoli, André Mariano, Dr. Antônio Aguiar, Cido Reis, Sargento Mello Casal, Charlles Evangelista, Vagner de Oliveira, Zé Márcio, João Coteca, Kennedy Ribeiro, Júlio Obama Jr., Pardal, Marlon Siqueira, Betão, Rodrigo Mattos, Delegada Sheila, Wanderson Castelar;;Moção de Repúdio a Arguição de Descumprimento de Preceito Fundamental - ADPF 442, do STF.;;Aprovado
;;;;;;;;;;
225;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Ribeirão Do Matta;;Aprovado
;;;;;;;;;;
224;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Bar Do Rogério;;Aprovado
;;;;;;;;;;
223;   ;2018;;Moção;;Charlles Evangelista;;Moção de Aplausos - Gravelux Placas e Adesivos Ltda;;Aprovado
;;;;;;;;;;
222;   ;2018;;Moção;;Delegada Sheila;;Borracharia do Edinho;;Aprovado
;;;;;;;;;;
221;   ;2018;;Moção;;Pardal;;Moção de Aplauso - Sra. Vilma Batista dos Reis Miranda.;;Aprovado
;;;;;;;;;;
220;   ;2018;;Moção;;Cido Reis;;MOÇÃO DE APLAUSOS;;Aprovado
;;;;;;;;;;
219;   ;2018;;Moção;;Cido Reis;;MOÇÃO DE APLAUSOS;;Aprovado
;;;;;;;;;;
218;   ;2018;;Moção;;Cido Reis;;MOÇÃO DE APLAUSOS;;Aprovado
;;;;;;;;;;
217;   ;2018;;Moção;;Cido Reis;;MOÇÃO DE APLAUSOS;;Aprovado
;;;;;;;;;;
216;   ;2018;;Moção;;Cido Reis;;MOÇÃO DE APLAUSOS;;Aprovado
;;;;;;;;;;
215;   ;2018;;Moção;;Cido Reis;;MOÇÃO DE APLAUSOS;;Aprovado
;;;;;;;;;;
214;   ;2018;;Moção;;Cido Reis;;MOÇÃO DE APLAUSOS;;Aprovado
;;;;;;;;;;
213;   ;2018;;Moção;;Cido Reis;;MOÇÃO DE APLAUSOS;;Aprovado
;;;;;;;;;;
212;   ;2018;;Moção;;Cido Reis;;MOÇÃO DE APLAUSOS;;Aprovado
;;;;;;;;;;
211;   ;2018;;Moção;;Dr. Fiorilo;;Moção de Aplauso para Dra. LUCIANA MACIEL BRAGA CARMO;;Aprovado
;;;;;;;;;;
210;   ;2018;;Moção;;Charlles Evangelista, Vagner de Oliveira, João Coteca, Kennedy Ribeiro, Delegada Sheila;;Moção de Aplausos Conselho Municipal da Pessoa com Deficiencia;;Aprovado
;;;;;;;;;;
209;   ;2018;;Moção;;Rodrigo Mattos;;Moção de Aplauso Pipoca do Trenzinho;;Aprovado
;;;;;;;;;;
208;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos - Barbearia Navalhas de Ouro;;Aprovado
;;;;;;;;;;
207;   ;2018;;Moção;;Dr. Adriano Miranda;;Moção de aplausos - Marlos José de Novais Ferreira;;Aprovado
;;;;;;;;;;
206;   ;2018;;Moção;;Charlles Evangelista;;MOÇÃO DE APLAUSOS, Ao Restaurante São Jorge;;Aprovado
;;;;;;;;;;
